kernel,backend,size,M,N,K,config_id,BM,BN,BK,TM,TN,algorithms,sample_count,mean_time_ms,best_time_ms,mean_gflops,best_gflops,threads_per_block,shared_memory_bytes,active_blocks_per_sm,theoretical_occupancy
matmul,cuda,2048,2048,2048,2048,32_64_32_1_4,32,64,32,1,4,bayesian;random,5,3.8061248540878294,3.5118720531463623,4550.744404835793,4891.940516058432,512,12288,4,1.0
matmul,cuda,2048,2048,2048,2048,32_64_32_2_2,32,64,32,2,2,bayesian,2,2.292728006839752,2.292479991912842,7493.199949484977,7494.010523365634,512,12288,4,1.0
matmul,cuda,2048,2048,2048,2048,32_64_32_2_4,32,64,32,2,4,bayesian;random,4,2.2877080142498016,1.997808039188385,7631.66111004991,8599.359321318663,256,12288,4,0.5
matmul,cuda,2048,2048,2048,2048,32_64_32_4_1,32,64,32,4,1,random,1,3.126911997795105,3.126911997795105,5494.196573524975,5494.196573524975,512,12288,4,1.0
matmul,cuda,2048,2048,2048,2048,32_64_32_4_2,32,64,32,4,2,bayesian;random,5,1.9059839963912963,1.7841280102729797,9101.756189544665,9629.2805701601,256,12288,4,0.5
matmul,cuda,2048,2048,2048,2048,32_64_32_4_4,32,64,32,4,4,random,3,1.6860853433609009,1.685472011566162,10189.205739088356,10192.912766339114,128,12288,4,0.25
matmul,cuda,2048,2048,2048,2048,32_64_8_1_4,32,64,8,1,4,bayesian;random,2,3.6503360271453857,3.5153920650482178,4712.820733184059,4887.0421466814,512,3072,4,1.0
matmul,cuda,2048,2048,2048,2048,32_64_8_2_2,32,64,8,2,2,bayesian;random,7,2.7755154030663625,2.4916319847106934,6239.36558524632,6895.02674930334,512,3072,4,1.0
matmul,cuda,2048,2048,2048,2048,32_64_8_2_4,32,64,8,2,4,bayesian;random,6,2.331877370675405,2.142032027244568,7427.640720500584,8020.360557400049,256,3072,8,1.0
matmul,cuda,2048,2048,2048,2048,32_64_8_4_1,32,64,8,4,1,bayesian;random,3,3.0768746534983316,2.7694720029830933,5650.78526615119,6203.301266629514,512,3072,4,1.0
matmul,cuda,2048,2048,2048,2048,32_64_8_4_2,32,64,8,4,2,bayesian;random,8,2.0669859871268272,1.9046880006790161,8386.770376948514,9019.78128589849,256,3072,8,1.0
matmul,cuda,2048,2048,2048,2048,32_64_8_4_4,32,64,8,4,4,bayesian;random,7,1.8072251336915153,1.6581119894981384,9588.243042020733,10361.10304539794,128,3072,16,1.0
matmul,cuda,2048,2048,2048,2048,64_128_16_4_4,64,128,16,4,4,bayesian;random,4,2.339352011680603,2.2464959621429443,7355.066034401903,7647.407105780877,512,12288,4,1.0
matmul,cuda,2048,2048,2048,2048,64_128_32_4_4,64,128,32,4,4,bayesian;random,4,2.1998720169067383,2.04692804813385,7887.543553440495,8393.001014208876,512,24576,2,0.5
matmul,cuda,2048,2048,2048,2048,64_128_8_4_4,64,128,8,4,4,bayesian;random,3,2.2559840281804404,2.0012000799179077,7670.050540279913,8584.783378933676,512,6144,4,1.0
matmul,cuda,2048,2048,2048,2048,64_32_16_1_4,64,32,16,1,4,bayesian;random,3,3.7395733992258706,3.6240800619125366,4596.298978297837,4740.477277131031,512,6144,4,1.0
matmul,cuda,2048,2048,2048,2048,64_32_16_2_2,64,32,16,2,2,bayesian;random,7,2.6949371610369,2.296015977859497,6460.021273227884,7482.469351113247,512,6144,4,1.0
matmul,cuda,2048,2048,2048,2048,64_32_16_2_4,64,32,16,2,4,bayesian;random,6,2.6277440190315247,2.326640009880066,6608.264988068311,7383.982528902523,256,6144,8,1.0
matmul,cuda,2048,2048,2048,2048,64_32_16_4_1,64,32,16,4,1,bayesian;random,3,2.6472800175348916,2.411792039871216,6584.076117871875,7123.279660926887,512,6144,4,1.0
matmul,cuda,2048,2048,2048,2048,64_32_16_4_2,64,32,16,4,2,bayesian;random,2,2.1959839463233948,2.1097919940948486,7835.383520992445,8142.920833942483,256,6144,8,1.0
matmul,cuda,2048,2048,2048,2048,64_32_16_4_4,64,32,16,4,4,random,3,2.0369386672973633,1.8231359720230103,8494.522690809634,9423.251719912401,128,6144,8,0.5
matmul,cuda,2048,2048,2048,2048,64_32_32_1_4,64,32,32,1,4,bayesian;random,3,5.3108266194661455,5.244591951370239,3235.1298778792284,3275.7303796554593,512,12288,4,1.0
matmul,cuda,2048,2048,2048,2048,64_32_32_2_2,64,32,32,2,2,bayesian;random,5,2.556656002998352,2.17576003074646,6817.682964791123,7896.031244817898,512,12288,4,1.0
matmul,cuda,2048,2048,2048,2048,64_32_32_2_4,64,32,32,2,4,bayesian;random,4,2.614168018102646,2.3244481086730957,6609.028446199758,7390.945454922234,256,12288,4,0.5
matmul,cuda,2048,2048,2048,2048,64_32_32_4_1,64,32,32,4,1,bayesian;random,4,3.6632360219955444,3.556928038597107,4700.814298415951,4829.973785687252,512,12288,4,1.0
matmul,cuda,2048,2048,2048,2048,64_32_32_4_2,64,32,32,4,2,bayesian;random,4,3.797060012817383,3.493040084838867,4564.195328770472,4918.314352751695,256,12288,4,0.5
matmul,cuda,2048,2048,2048,2048,64_32_32_4_4,64,32,32,4,4,bayesian;random,5,2.0016640305519102,1.7391520142555237,8677.669375656802,9878.302208880896,128,12288,4,0.25
matmul,cuda,2048,2048,2048,2048,64_32_8_1_4,64,32,8,1,4,bayesian;random,5,4.438172745704651,3.8791359663009644,3898.038610620491,4428.787578792254,512,3072,4,1.0
matmul,cuda,2048,2048,2048,2048,64_32_8_2_2,64,32,8,2,2,bayesian;random,6,3.019159992535909,2.699455976486206,5755.818728411013,6364.196835824112,512,3072,4,1.0
matmul,cuda,2048,2048,2048,2048,64_32_8_2_4,64,32,8,2,4,bayesian;random,5,2.4190943956375124,2.186944007873535,7170.011666799666,7855.6511379112835,256,3072,8,1.0
matmul,cuda,2048,2048,2048,2048,64_32_8_4_1,64,32,8,4,1,bayesian;random,6,3.0388426582018533,2.896399974822998,5659.097397642919,5931.4560603978325,512,3072,4,1.0
matmul,cuda,2048,2048,2048,2048,64_32_8_4_2,64,32,8,4,2,bayesian;random,4,2.130272001028061,1.911520004272461,8121.58616541513,8987.543497112807,256,3072,8,1.0
matmul,cuda,2048,2048,2048,2048,64_32_8_4_4,64,32,8,4,4,bayesian;random,7,2.2459977013724193,1.9251999855041504,7722.456226910238,8923.680299894208,128,3072,16,1.0
matmul,cuda,2048,2048,2048,2048,64_64_16_2_4,64,64,16,2,4,bayesian;random,2,2.259112000465393,2.1851519346237183,7612.859630731091,7862.093665792791,512,8192,4,1.0
matmul,cuda,2048,2048,2048,2048,64_64_16_4_2,64,64,16,4,2,random,3,2.0700533588727317,1.9114879965782166,8324.635314742056,8987.693992718732,512,8192,4,1.0
matmul,cuda,2048,2048,2048,2048,64_64_16_4_4,64,64,16,4,4,bayesian;random,6,1.889821320772171,1.7383999824523926,9178.704651180671,9882.57556225009,256,8192,6,0.75
matmul,cuda,2048,2048,2048,2048,64_64_32_2_4,64,64,32,2,4,bayesian;random,2,2.11162406206131,2.065664052963257,8139.711938684215,8316.874740282654,512,16384,3,0.75
matmul,cuda,2048,2048,2048,2048,64_64_32_4_2,64,64,32,4,2,bayesian;random,4,2.334979996085167,1.9707199931144714,7425.247004588203,8717.559695961378,512,16384,3,0.75
matmul,cuda,2048,2048,2048,2048,64_64_32_4_4,64,64,32,4,4,bayesian;random,2,1.8551840484142303,1.6192800402641296,9412.664296328705,10609.57262290326,256,16384,3,0.375
matmul,cuda,2048,2048,2048,2048,64_64_8_2_4,64,64,8,2,4,bayesian;random,6,2.6372506618499756,2.2832640409469604,6582.781001316672,7524.258638468648,512,4096,4,1.0
matmul,cuda,2048,2048,2048,2048,64_64_8_4_2,64,64,8,4,2,bayesian;random,4,2.178883969783783,2.0439679622650146,7942.178038655603,8405.1558053592,512,4096,4,1.0
matmul,cuda,2048,2048,2048,2048,64_64_8_4_4,64,64,8,4,4,bayesian;random,16,1.8478060066699982,1.6741120219230652,9386.721775192422,10262.078617812776,256,4096,8,1.0
matmul,cuda,4096,4096,4096,4096,128_32_16_2_4,128,32,16,2,4,bayesian;random,5,24.94615650177002,24.943615913391113,5509.424053276511,5509.985158094708,512,10240,4,1.0
matmul,cuda,4096,4096,4096,4096,128_32_16_4_2,128,32,16,4,2,bayesian;random,10,20.117714977264406,20.114672660827637,6831.7378439335525,6832.771071619564,512,10240,4,1.0
matmul,cuda,4096,4096,4096,4096,128_32_16_4_4,128,32,16,4,4,bayesian;random,3,18.053514798482258,18.05292797088623,7612.864040239317,7613.111496021386,256,10240,4,0.5
matmul,cuda,4096,4096,4096,4096,128_32_32_2_4,128,32,32,2,4,bayesian;random,2,23.523736000061035,23.523103713989258,5842.564870262859,5842.721910470711,512,20480,2,0.5
matmul,cuda,4096,4096,4096,4096,128_32_32_4_2,128,32,32,4,2,bayesian;random,4,36.303892612457275,36.30160140991211,3785.7911092590784,3786.0300409356723,512,20480,2,0.5
matmul,cuda,4096,4096,4096,4096,128_32_32_4_4,128,32,32,4,4,bayesian;random,6,17.24685064951579,17.24396800994873,7968.930641750166,7970.262609667682,256,20480,2,0.25
matmul,cuda,4096,4096,4096,4096,128_32_8_2_4,128,32,8,2,4,bayesian;random,4,23.904359817504883,23.903568267822266,5749.535005700183,5749.725393802947,512,5120,4,1.0
matmul,cuda,4096,4096,4096,4096,128_32_8_4_2,128,32,8,4,2,bayesian;random,5,22.799702453613282,22.794559478759766,6028.103187898588,6029.463021650724,512,5120,4,1.0
matmul,cuda,4096,4096,4096,4096,128_32_8_4_4,128,32,8,4,4,random,1,19.151472091674805,19.151472091674805,7176.417186840957,7176.417186840957,256,5120,8,1.0
matmul,cuda,4096,4096,4096,4096,128_64_16_4_4,128,64,16,4,4,bayesian;random,6,21.10967715581258,21.104000091552734,6510.708596284596,6512.459859541626,512,12288,4,1.0
matmul,cuda,4096,4096,4096,4096,128_64_32_4_4,128,64,32,4,4,bayesian;random,11,19.5606895793568,19.554784774780273,7026.283989201765,7028.405326621363,512,24576,2,0.5
matmul,cuda,4096,4096,4096,4096,128_64_8_4_4,128,64,8,4,4,bayesian;random,7,18.403174809047155,18.397695541381836,7468.219902883818,7470.443956573763,512,6144,4,1.0
matmul,cuda,4096,4096,4096,4096,32_128_16_2_4,32,128,16,2,4,bayesian;random,4,22.314679861068726,22.3111515045166,6159.127368739941,6160.101303788703,512,10240,4,1.0
matmul,cuda,4096,4096,4096,4096,32_128_16_4_2,32,128,16,4,2,bayesian;random,6,19.547351678212483,19.54318332672119,7031.078073294105,7032.577608995825,512,10240,4,1.0
matmul,cuda,4096,4096,4096,4096,32_128_16_4_4,32,128,16,4,4,bayesian,4,15.985979914665222,15.983727931976318,8597.468323791867,8598.679485593964,256,10240,4,0.5
matmul,cuda,4096,4096,4096,4096,32_128_32_2_4,32,128,32,2,4,bayesian;random,2,20.929471492767334,20.928287506103516,6566.766578856392,6567.1380628690895,512,20480,2,0.5
matmul,cuda,4096,4096,4096,4096,32_128_32_4_2,32,128,32,4,2,random,4,19.528616189956665,19.525824546813965,7037.8235353511045,7038.829686422946,512,20480,2,0.5
matmul,cuda,4096,4096,4096,4096,32_128_32_4_4,32,128,32,4,4,random,2,16.591928005218506,16.59115219116211,8283.483012297518,8283.870335733038,256,20480,2,0.25
matmul,cuda,4096,4096,4096,4096,32_128_8_2_4,32,128,8,2,4,bayesian;random,5,22.0941312789917,22.09054470062256,6220.60914442457,6221.619038127506,512,5120,4,1.0
matmul,cuda,4096,4096,4096,4096,32_128_8_4_2,32,128,8,4,2,bayesian;random,9,21.353098763359917,21.342992782592773,6436.487860598197,6439.535208206342,512,5120,4,1.0
matmul,cuda,4096,4096,4096,4096,32_128_8_4_4,32,128,8,4,4,bayesian;random,5,15.854857444763184,15.851855754852295,8668.57084814131,8670.212219785659,256,5120,8,1.0
matmul,cuda,4096,4096,4096,4096,32_32_16_1_2,32,32,16,1,2,random,3,39.2708485921224,39.268720626831055,3499.7704047929465,3499.960051616563,512,4096,4,1.0
matmul,cuda,4096,4096,4096,4096,32_32_16_1_4,32,32,16,1,4,bayesian;random,5,37.60777893066406,37.6059684753418,3654.535246655061,3654.711181341297,256,4096,8,1.0
matmul,cuda,4096,4096,4096,4096,32_32_16_2_1,32,32,16,2,1,bayesian;random,4,32.89357948303223,32.88987159729004,4178.291234518863,4178.762238868828,512,4096,4,1.0
matmul,cuda,4096,4096,4096,4096,32_32_16_2_2,32,32,16,2,2,bayesian,3,24.732677777608234,24.731952667236328,5556.978292798497,5557.141214089106,256,4096,8,1.0
matmul,cuda,4096,4096,4096,4096,32_32_16_2_4,32,32,16,2,4,bayesian;random,4,24.495515823364258,24.49307155609131,5610.780156896817,5611.340054155829,128,4096,12,0.75
matmul,cuda,4096,4096,4096,4096,32_32_16_4_1,32,32,16,4,1,bayesian;random,2,25.247511863708496,25.24636745452881,5443.66330022166,5443.910048427406,256,4096,8,1.0
matmul,cuda,4096,4096,4096,4096,32_32_16_4_2,32,32,16,4,2,bayesian;random,5,18.385964584350585,18.383087158203125,7475.210452253161,7476.380451727898,128,4096,12,0.75
matmul,cuda,4096,4096,4096,4096,32_32_16_4_4,32,32,16,4,4,bayesian;random,6,18.134127934773762,18.12992000579834,7579.022096651286,7580.781019885584,64,4096,12,0.375
matmul,cuda,4096,4096,4096,4096,32_32_32_1_2,32,32,32,1,2,bayesian;random,5,37.24065589904785,37.23931121826172,3690.562113797167,3690.6953693762616,512,8192,4,1.0
matmul,cuda,4096,4096,4096,4096,32_32_32_1_4,32,32,32,1,4,bayesian;random,7,42.98344448634556,42.98192024230957,3197.4858043487206,3197.599192804582,256,8192,6,0.75
matmul,cuda,4096,4096,4096,4096,32_32_32_2_1,32,32,32,2,1,random,3,31.15657615661621,31.155824661254883,4411.234176342414,4411.340574878697,512,8192,4,1.0
matmul,cuda,4096,4096,4096,4096,32_32_32_2_2,32,32,32,2,2,bayesian,2,23.850759983062744,23.850735664367676,5762.45593724238,5762.461812753638,256,8192,6,0.75
matmul,cuda,4096,4096,4096,4096,32_32_32_2_4,32,32,32,2,4,bayesian,1,23.379072189331055,23.379072189331055,5878.717185993365,5878.717185993365,128,8192,6,0.375
matmul,cuda,4096,4096,4096,4096,32_32_32_4_1,32,32,32,4,1,bayesian;random,5,37.61248970031738,37.610063552856445,3654.0775424295366,3654.3132472734587,256,8192,6,0.75
matmul,cuda,4096,4096,4096,4096,32_32_32_4_2,32,32,32,4,2,bayesian;random,4,36.461031913757324,36.458656311035156,3769.4751483621876,3769.7207571086633,128,8192,6,0.375
matmul,cuda,4096,4096,4096,4096,32_32_32_4_4,32,32,32,4,4,bayesian;random,10,17.470740699768065,17.46731185913086,7866.807652378715,7868.351729241909,64,8192,6,0.1875
matmul,cuda,4096,4096,4096,4096,32_32_8_1_4,32,32,8,1,4,bayesian,4,37.000991344451904,36.99982261657715,3714.466790964469,3714.58411831474,256,2048,8,1.0
matmul,cuda,4096,4096,4096,4096,32_32_8_2_1,32,32,8,2,1,random,1,40.30926322937012,40.30926322937012,3409.6121452266907,3409.6121452266907,512,2048,4,1.0
matmul,cuda,4096,4096,4096,4096,32_32_8_2_2,32,32,8,2,2,bayesian;random,3,27.07416534423828,27.073472023010254,5076.387466560296,5076.51746163876,256,2048,8,1.0
matmul,cuda,4096,4096,4096,4096,32_32_8_2_4,32,32,8,2,4,bayesian;random,4,23.564275979995728,23.561439514160156,5832.513366812943,5833.2154701074505,128,2048,16,1.0
matmul,cuda,4096,4096,4096,4096,32_32_8_4_1,32,32,8,4,1,bayesian;random,4,28.126239776611328,28.124671936035156,4886.502964694834,4886.775347445184,256,2048,8,1.0
matmul,cuda,4096,4096,4096,4096,32_32_8_4_2,32,32,8,4,2,bayesian;random,5,20.504370880126952,20.500927925109863,6702.910123869464,6704.035737995185,128,2048,16,1.0
matmul,cuda,4096,4096,4096,4096,32_32_8_4_4,32,32,8,4,4,bayesian;random,3,20.181034723917644,20.178175926208496,6810.302769698156,6811.267479013647,64,2048,24,0.75
matmul,cuda,4096,4096,4096,4096,32_64_16_1_4,32,64,16,1,4,bayesian;random,3,34.1659304300944,34.16305732727051,4022.6902193849346,4023.0285057739834,512,6144,4,1.0
matmul,cuda,4096,4096,4096,4096,32_64_16_2_2,32,64,16,2,2,bayesian;random,2,23.869247436523438,23.86803150177002,5757.992755915593,5758.286076579366,512,6144,4,1.0
matmul,cuda,4096,4096,4096,4096,32_64_16_2_4,32,64,16,2,4,bayesian;random,5,20.503056144714357,20.500975608825684,6703.339880845971,6704.020144916051,256,6144,8,1.0
matmul,cuda,4096,4096,4096,4096,32_64_16_4_1,32,64,16,4,1,random,1,24.108352661132812,24.108352661132812,5700.885307421995,5700.885307421995,512,6144,4,1.0
matmul,cuda,4096,4096,4096,4096,32_64_16_4_2,32,64,16,4,2,bayesian;random,3,17.446181297302246,17.44270420074463,7877.881961651494,7879.452170388393,256,6144,8,1.0
matmul,cuda,4096,4096,4096,4096,32_64_16_4_4,32,64,16,4,4,bayesian;random,5,15.530739116668702,15.52785587310791,8849.4793297321,8851.122434104065,128,6144,8,0.5
matmul,cuda,4096,4096,4096,4096,32_64_32_1_4,32,64,32,1,4,bayesian;random,3,36.009525299072266,36.00655937194824,3816.738862219141,3817.0532222269217,512,12288,4,1.0
matmul,cuda,4096,4096,4096,4096,32_64_32_2_2,32,64,32,2,2,bayesian,2,23.42676019668579,23.424063682556152,5866.750422978388,5867.425709500204,512,12288,4,1.0
matmul,cuda,4096,4096,4096,4096,32_64_32_2_4,32,64,32,2,4,bayesian;random,4,20.32413601875305,20.32140827178955,6762.351647544998,6763.259299445038,256,12288,4,0.5
matmul,cuda,4096,4096,4096,4096,32_64_32_4_1,32,64,32,4,1,random,1,24.99652862548828,24.99652862548828,5498.32160821952,5498.32160821952,512,12288,4,1.0
matmul,cuda,4096,4096,4096,4096,32_64_32_4_2,32,64,32,4,2,bayesian;random,5,18.091548728942872,18.08847999572754,7596.85956470463,7598.148296842122,256,12288,4,0.5
matmul,cuda,4096,4096,4096,4096,32_64_32_4_4,32,64,32,4,4,random,3,15.8668212890625,15.862351894378662,8662.034868658993,8664.475128729551,128,12288,4,0.25
matmul,cuda,4096,4096,4096,4096,32_64_8_1_4,32,64,8,1,4,bayesian;random,2,36.77447986602783,36.773263931274414,3737.3459562979065,3737.4695302777523,512,3072,4,1.0
matmul,cuda,4096,4096,4096,4096,32_64_8_2_2,32,64,8,2,2,bayesian;random,7,26.449168069022043,26.447792053222656,5196.343161779021,5196.613509189063,512,3072,4,1.0
matmul,cuda,4096,4096,4096,4096,32_64_8_2_4,32,64,8,2,4,bayesian;random,5,21.517872047424316,21.516016006469727,6387.200072851859,6387.75103302921,256,3072,8,1.0
matmul,cuda,4096,4096,4096,4096,32_64_8_4_1,32,64,8,4,1,bayesian;random,3,28.70850658416748,28.707311630249023,4787.394749379174,4787.594019329206,512,3072,4,1.0
matmul,cuda,4096,4096,4096,4096,32_64_8_4_2,32,64,8,4,2,bayesian;random,7,19.191323280334473,19.189200401306152,7161.515266861259,7162.3074749193265,256,3072,8,1.0
matmul,cuda,4096,4096,4096,4096,32_64_8_4_4,32,64,8,4,4,bayesian;random,4,15.81224799156189,15.810256004333496,8691.93013630808,8693.025175198227,128,3072,16,1.0
matmul,cuda,4096,4096,4096,4096,64_128_16_4_4,64,128,16,4,4,bayesian;random,5,21.00845413208008,21.00220775604248,6542.078665234441,6544.024088727428,512,12288,4,1.0
matmul,cuda,4096,4096,4096,4096,64_128_32_4_4,64,128,32,4,4,random,1,19.753600120544434,19.753600120544434,6957.66607774239,6957.66607774239,512,24576,2,0.5
matmul,cuda,4096,4096,4096,4096,64_128_8_4_4,64,128,8,4,4,bayesian;random,3,17.772512435913086,17.7673282623291,7733.23256780303,7735.487938465278,512,6144,4,1.0
matmul,cuda,4096,4096,4096,4096,64_32_16_1_4,64,32,16,1,4,random,1,37.04897689819336,37.04897689819336,3709.655838801368,3709.655838801368,512,6144,4,1.0
matmul,cuda,4096,4096,4096,4096,64_32_16_2_2,64,32,16,2,2,bayesian;random,8,24.243287920951843,24.235183715820312,5669.155031599923,5671.050613174523,512,6144,4,1.0
matmul,cuda,4096,4096,4096,4096,64_32_16_2_4,64,32,16,2,4,bayesian;random,7,23.649476596287318,23.64560031890869,5811.500922951089,5812.453548159406,256,6144,8,1.0
matmul,cuda,4096,4096,4096,4096,64_32_16_4_1,64,32,16,4,1,bayesian;random,3,24.510714530944824,24.507776260375977,5607.301029197588,5607.973241301801,512,6144,4,1.0
matmul,cuda,4096,4096,4096,4096,64_32_16_4_2,64,32,16,4,2,random,1,17.861007690429688,17.861007690429688,7694.915978656834,7694.915978656834,256,6144,8,1.0
matmul,cuda,4096,4096,4096,4096,64_32_16_4_4,64,32,16,4,4,bayesian;random,8,17.47951591014862,17.473872184753418,7862.858363741468,7865.397664515392,128,6144,8,0.5
matmul,cuda,4096,4096,4096,4096,64_32_32_1_4,64,32,32,1,4,bayesian;random,3,42.45782979329427,42.456016540527344,3237.0696846644423,3237.2079311963844,512,12288,4,1.0
matmul,cuda,4096,4096,4096,4096,64_32_32_2_2,64,32,32,2,2,random,4,23.44029188156128,23.43900775909424,5863.363604788031,5863.684797777937,512,12288,4,1.0
matmul,cuda,4096,4096,4096,4096,64_32_32_2_4,64,32,32,2,4,bayesian;random,4,22.723904132843018,22.722496032714844,6048.2104220428555,6048.585211506759,256,12288,4,0.5
matmul,cuda,4096,4096,4096,4096,64_32_32_4_1,64,32,32,4,1,bayesian;random,3,36.44439570109049,36.44329643249512,3771.1958421600125,3771.309593976544,512,12288,4,1.0
matmul,cuda,4096,4096,4096,4096,64_32_32_4_2,64,32,32,4,2,bayesian;random,5,35.739004898071286,35.737022399902344,3845.6290073581454,3845.842329392713,256,12288,4,0.5
matmul,cuda,4096,4096,4096,4096,64_32_32_4_4,64,32,32,4,4,bayesian;random,5,16.852060890197755,16.84977626800537,8155.617119182826,8156.722753225591,128,12288,4,0.25
matmul,cuda,4096,4096,4096,4096,64_32_8_1_4,64,32,8,1,4,bayesian;random,5,37.65204849243164,37.649600982666016,3650.238417869563,3650.475699205346,512,3072,4,1.0
matmul,cuda,4096,4096,4096,4096,64_32_8_2_2,64,32,8,2,2,bayesian;random,6,27.57261323928833,27.56948757171631,4984.618355114961,4985.183461044789,512,3072,4,1.0
matmul,cuda,4096,4096,4096,4096,64_32_8_2_4,64,32,8,2,4,bayesian;random,4,22.74122428894043,22.738719940185547,6043.6039987857985,6044.269590967947,256,3072,8,1.0
matmul,cuda,4096,4096,4096,4096,64_32_8_4_1,64,32,8,4,1,bayesian;random,4,29.558656215667725,29.557104110717773,4649.702364940183,4649.946522405181,512,3072,4,1.0
matmul,cuda,4096,4096,4096,4096,64_32_8_4_2,64,32,8,4,2,bayesian;random,4,20.321515560150146,20.316991806030273,6763.223763312702,6764.729482797095,256,3072,8,1.0
matmul,cuda,4096,4096,4096,4096,64_32_8_4_4,64,32,8,4,4,bayesian;random,8,19.12608814239502,19.12385654449463,7185.941726779419,7186.780195313999,128,3072,16,1.0
matmul,cuda,4096,4096,4096,4096,64_64_16_2_4,64,64,16,2,4,random,1,20.014304161071777,20.014304161071777,6867.036313923994,6867.036313923994,512,8192,4,1.0
matmul,cuda,4096,4096,4096,4096,64_64_16_4_2,64,64,16,4,2,random,3,17.29579226175944,17.294928550720215,7946.380948629725,7946.777754469336,512,8192,4,1.0
matmul,cuda,4096,4096,4096,4096,64_64_16_4_4,64,64,16,4,4,bayesian;random,6,15.94221862157186,15.939055919647217,8621.068418889363,8622.778799752274,256,8192,6,0.75
matmul,cuda,4096,4096,4096,4096,64_64_32_2_4,64,64,32,2,4,bayesian;random,2,20.00109624862671,20.000160217285156,6871.571041134714,6871.892623800996,512,16384,3,0.75
matmul,cuda,4096,4096,4096,4096,64_64_32_4_2,64,64,32,4,2,bayesian;random,4,18.3924081325531,18.389007568359375,7472.591632038845,7473.973402919318,512,16384,3,0.75
matmul,cuda,4096,4096,4096,4096,64_64_32_4_4,64,64,32,4,4,bayesian;random,2,15.4165358543396,15.416095733642578,8915.03479657061,8915.289308437978,256,16384,3,0.375
